user_id,product_category,user_profile,context,content,rating,user_mood,created_at
u_5b5f1eba,零食大礼包,急用党,客服态度极差，不给退款,本来高高兴兴拆快递，客服态度极差，不给退款。肉脯吃了一口口感特别奇怪像坏了一样。,1,Anxious,2026-02-20
u_17211b58,女装连衣裙,敏感肌/小白,和宣传完全不符,收到货了，和宣传完全不符。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,1,Sad,2026-02-13
u_7eff8637,智能手机,急用党,刚打开就发现是二手的,刚打开就发现是二手的，这是什么诡异的系统BUG？经常莫名其妙重启或者黑屏！,1,Anxious,2026-03-12
u_ade0245b,智能耳机,吃瓜群众,和宣传完全不符,音质差到爆炸，和宣传完全不符，简直就是地摊货水平，再也不会买了。,2,Neutral/Sarcastic,2026-02-17
u_aa971920,运动跑鞋,吃瓜群众,用了三天就坏了/过敏了,作为一名吃瓜群众，遇到用了三天就坏了/过敏了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-24
u_3d1c5f26,智能手机,吃瓜群众,客服态度极差，不给退款,冲着拍照买的，结果客服态度极差，不给退款。夜景拍出来全是噪点，宣传跟实际严重不符。,2,Neutral/Sarcastic,2026-03-15
u_2a41b2f2,智能耳机,成分党/技术宅,价格比别家贵，质量还不行,用了几天发现续航时间短得离谱，价格比别家贵，质量还不行，这也就是听个响？,2,Critical,2026-02-24
u_40611b46,机械键盘,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-02-27
u_cb90e211,扫地机器人,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-05
u_99030ae9,猫粮,忠实粉,客服态度极差，不给退款,作为一名忠实粉，遇到客服态度极差，不给退款的情况，我对这个猫粮非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-15
u_fded4746,女装连衣裙,急用党,价格比别家贵，质量还不行,价格比别家贵，质量还不行，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,2,Anxious,2026-02-22
u_f68356cd,扫地机器人,急用党,物流卡了一周才到,作为一名急用党，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-08
u_b000f44a,扫地机器人,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-15
u_9d1b1c24,运动跑鞋,暴躁老哥,物流卡了一周才到,作为一名暴躁老哥，遇到物流卡了一周才到的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-18
u_ef780d83,零食大礼包,吃瓜群众,明天要送人，结果包装烂了,本来高高兴兴拆快递，明天要送人，结果包装烂了。肉脯吃了一口口感特别奇怪像坏了一样。,1,Neutral/Sarcastic,2026-02-13
u_fededbcf,智能手机,吃瓜群众,用了三天就坏了/过敏了,用了三天就坏了/过敏了。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Neutral/Sarcastic,2026-03-06
u_b4bc530b,保温杯,忠实粉,和宣传完全不符,作为一名忠实粉，遇到和宣传完全不符的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-11
u_bc19c9f5,洗面奶,成分党/技术宅,客服态度极差，不给退款,一直用你家的洗面奶，这次真的太失望了。客服态度极差，不给退款，老粉转黑了，再见。,2,Critical,2026-03-04
u_f0204ea9,运动跑鞋,敏感肌/小白,物流卡了一周才到,作为一名敏感肌/小白，遇到物流卡了一周才到的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,1,Sad,2026-03-09
u_ea708f3d,零食大礼包,忠实粉,用了三天就坏了/过敏了,买来给小孩子吃的，结果用了三天就坏了/过敏了！仔细一看日期居然是临期产品，太缺德了！,2,Disappointed,2026-03-15
u_3a2ae9f1,保温杯,暴躁老哥,用了三天就坏了/过敏了,作为一名暴躁老哥，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,2,Angry,2026-02-26
u_0171e86b,女装连衣裙,吃瓜群众,刚打开就发现是二手的,刚打开就发现是二手的。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,1,Neutral/Sarcastic,2026-02-21
u_f63415f9,运动跑鞋,忠实粉,刚打开就发现是二手的,作为一名忠实粉，遇到刚打开就发现是二手的的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-19
u_96a6984b,扫地机器人,暴躁老哥,物流卡了一周才到,作为一名暴躁老哥，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-14
u_7b3adb9e,猫粮,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-01
u_709f240f,保温杯,忠实粉,物流卡了一周才到,作为一名忠实粉，遇到物流卡了一周才到的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-10
u_ca68a64b,智能手机,敏感肌/小白,明天要送人，结果包装烂了,刚收到货，明天要送人，结果包装烂了。指纹解锁跟瞎了一样死活解不开！,2,Sad,2026-02-19
u_6510763d,洗面奶,吃瓜群众,和宣传完全不符,一直用你家的洗面奶，这次真的太失望了。和宣传完全不符，老粉转黑了，再见。,1,Neutral/Sarcastic,2026-03-06
u_a3d55c25,零食大礼包,敏感肌/小白,和宣传完全不符,买来给小孩子吃的，结果和宣传完全不符！仔细一看日期居然是临期产品，太缺德了！,2,Sad,2026-03-09
u_4af78d49,保温杯,急用党,和宣传完全不符,作为一名急用党，遇到和宣传完全不符的情况，我对这个保温杯非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-02-22
u_cf23058d,零食大礼包,吃瓜群众,物流卡了一周才到,物流卡了一周才到！里面好几包薯片不仅漏气，而且饼干全碎成了渣，怎么下口啊？,1,Neutral/Sarcastic,2026-02-27
u_7384c74d,保温杯,敏感肌/小白,明天要送人，结果包装烂了,作为一名敏感肌/小白，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Sad。,2,Sad,2026-02-21
u_724dfc57,智能手机,暴躁老哥,价格比别家贵，质量还不行,服了，价格比别家贵，质量还不行。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,2,Angry,2026-02-17
u_f6b882a7,智能耳机,成分党/技术宅,明天要送人，结果包装烂了,音质差到爆炸，明天要送人，结果包装烂了，简直就是地摊货水平，再也不会买了。,2,Critical,2026-03-04
u_c518b053,运动跑鞋,敏感肌/小白,明天要送人，结果包装烂了,作为一名敏感肌/小白，遇到明天要送人，结果包装烂了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,2,Sad,2026-03-15
u_8414f5d5,机械键盘,吃瓜群众,和宣传完全不符,作为一名吃瓜群众，遇到和宣传完全不符的情况，我对这个机械键盘非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-13
u_82c22d6d,智能耳机,急用党,用了三天就坏了/过敏了,降噪效果不好，用了三天就坏了/过敏了，戴上和没戴一样，电流杂音还很大。,2,Anxious,2026-02-27
u_d04d659e,智能手机,成分党/技术宅,明天要送人，结果包装烂了,刚收到货，明天要送人，结果包装烂了。指纹解锁跟瞎了一样死活解不开！,1,Critical,2026-02-24
u_4ddd9909,猫粮,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-26
u_2a977b14,猫粮,急用党,用了三天就坏了/过敏了,作为一名急用党，遇到用了三天就坏了/过敏了的情况，我对这个猫粮非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-02
u_c53c7b65,保温杯,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-13
u_064a6b97,运动跑鞋,急用党,价格比别家贵，质量还不行,作为一名急用党，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-11
u_2459e59f,洗面奶,忠实粉,客服态度极差，不给退款,本来客服态度极差，不给退款，结果发过来是个漏的！我现在拿什么洗脸？差评！,1,Disappointed,2026-02-23
u_5e2b26a2,运动跑鞋,暴躁老哥,和宣传完全不符,作为一名暴躁老哥，遇到和宣传完全不符的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Angry。,2,Angry,2026-02-21
u_94a562b1,零食大礼包,急用党,价格比别家贵，质量还不行,这家的零食不敢买了，价格比别家贵，质量还不行。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,2,Anxious,2026-02-28
u_29341611,扫地机器人,忠实粉,物流卡了一周才到,作为一名忠实粉，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-11
u_74d0aa32,保温杯,成分党/技术宅,价格比别家贵，质量还不行,作为一名成分党/技术宅，遇到价格比别家贵，质量还不行的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,1,Critical,2026-02-19
u_70d10107,扫地机器人,急用党,客服态度极差，不给退款,作为一名急用党，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-02
u_795bfdaf,零食大礼包,忠实粉,客服态度极差，不给退款,客服态度极差，不给退款。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Disappointed,2026-02-13
u_d2e70b58,智能耳机,忠实粉,明天要送人，结果包装烂了,佩戴耳朵痛，明天要送人，结果包装烂了，这设计完全不符合人体工学，触控失效更是常有的事。,2,Disappointed,2026-03-05
u_614478bd,智能手机,成分党/技术宅,刚打开就发现是二手的,刚打开就发现是二手的。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Critical,2026-02-28
u_756f68bc,猫粮,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-11
u_a7ea037d,扫地机器人,忠实粉,物流卡了一周才到,作为一名忠实粉，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-02-17
u_59f23226,机械键盘,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-08
u_2e423637,保温杯,成分党/技术宅,价格比别家贵，质量还不行,作为一名成分党/技术宅，遇到价格比别家贵，质量还不行的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,2,Critical,2026-02-21
u_96f96360,智能耳机,急用党,明天要送人，结果包装烂了,用了几天发现续航时间短得离谱，明天要送人，结果包装烂了，这也就是听个响？,2,Anxious,2026-03-01
u_f47c36c7,智能手机,急用党,明天要送人，结果包装烂了,服了，明天要送人，结果包装烂了。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,1,Anxious,2026-02-23
u_7f2c11f9,零食大礼包,急用党,物流卡了一周才到,物流卡了一周才到。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Anxious,2026-03-13
u_c793adba,运动跑鞋,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-19
u_9a563b49,女装连衣裙,急用党,明天要送人，结果包装烂了,收到货了，明天要送人，结果包装烂了。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,2,Anxious,2026-03-01
u_914f7596,智能手机,急用党,用了三天就坏了/过敏了,服了，用了三天就坏了/过敏了。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,2,Anxious,2026-02-20
u_3c8a79ae,运动跑鞋,成分党/技术宅,客服态度极差，不给退款,作为一名成分党/技术宅，遇到客服态度极差，不给退款的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-02
